1,ADBL,36.35,333.00,334.50,328.00,330.97,332.00,-1.03,0.00,330.90,"123,924.00",334.44,"41,007,028.90",425,-3.47,6.50,-1.04,1.98,0.02,428.40,272.30
2,CZBIL,22.79,214.20,222.00,214.20,215.33,215.00,0.33,0.00,216.49,"64,587.00",218.53,"13,982,391.40",219,-3.20,7.80,-1.46,3.64,-0.54,296.00,196.00
3,EBL,30.23,715.00,718.00,701.10,709.49,710.00,-0.51,0.00,706.77,"143,996.00",709.53,"101,772,278.70",692,-0.04,16.90,-0.01,2.41,0.38,790.00,567.00
4,GBIME,22.25,260.70,260.70,252.00,254.28,254.00,0.28,0.00,254.68,"155,475.00",255.68,"39,596,776.70",497,-1.40,8.70,-0.55,3.45,-0.16,302.00,210.70
5,HBL,25.74,224.50,225.00,219.40,221.07,221.00,0.07,0.00,221.67,"104,854.00",226.10,"23,242,857.60",401,-5.03,5.60,-2.22,2.55,-0.27,312.10,210.00
6,KBL,23.45,215.60,215.60,208.00,208.30,209.70,-1.40,-0.01,209.55,"317,703.00",211.39,"66,574,994.20",982,-3.09,7.60,-1.46,3.65,-0.60,272.90,192.10
7,LSL,21.33,236.00,237.00,233.10,234.15,233.90,0.25,0.00,234.29,"65,928.00",236.27,"15,446,140.70",197,-2.12,3.90,-0.90,1.67,-0.06,300.00,201.00
8,MBL,21.74,260.90,260.90,253.00,253.21,253.90,-0.69,0.00,254.15,"74,236.00",255.86,"18,867,254.30",253,-2.65,7.90,-1.04,3.12,-0.37,295.00,208.60
9,NABIL,25.70,530.00,534.50,524.20,524.86,525.00,-0.14,0.00,526.93,"79,172.00",526.30,"41,718,059.20",719,-1.44,10.30,-0.27,1.96,-0.39,682.00,474.10
10,NBL,22.03,286.36,292.00,282.10,283.06,283.00,0.06,0.00,285.12,"81,177.00",286.36,"23,145,510.88",326,-3.30,9.90,-1.15,3.51,-0.73,337.50,239.20
11,NICA,20.82,385.00,385.00,376.10,376.92,377.00,-0.08,0.00,378.67,"59,057.00",381.26,"22,363,141.30",359,-4.34,8.90,-1.14,2.37,-0.46,564.00,333.00
12,NIMB,21.42,221.20,224.90,220.20,220.74,220.50,0.24,0.00,221.26,"78,271.00",222.18,"17,317,908.70",345,-1.44,4.70,-0.65,2.13,-0.23,295.00,201.00
13,NMB,22.55,266.10,266.10,258.00,259.27,259.00,0.27,0.00,259.12,"51,937.00",260.95,"13,457,896.60",256,-1.68,8.10,-0.64,3.14,0.06,300.00,230.00
14,PCBL,27.37,256.00,257.90,253.50,253.68,253.70,-0.02,0.00,255.48,"64,430.00",255.66,"16,460,729.90",188,-1.98,4.40,-0.77,1.74,-0.71,329.00,229.50
15,PRVU,24.49,223.10,226.00,218.00,218.72,219.90,-1.18,-0.01,220.49,"265,824.00",225.56,"58,612,764.20",742,-6.84,8.00,-3.03,3.67,-0.81,297.00,194.10
16,SANIMA,30.17,371.60,372.50,368.30,369.16,369.00,0.16,0.00,370.02,"139,371.00",371.67,"51,569,420.40",434,-2.51,4.20,-0.68,1.14,-0.23,391.00,285.00
17,SBI,25.95,413.00,418.00,409.50,410.01,409.50,0.51,0.00,412.45,"14,584.00",415.79,"6,015,123.30",110,-5.78,8.50,-1.39,2.08,-0.59,549.00,372.20
18,SBL,29.97,372.90,383.00,372.90,376.35,375.10,1.25,0.00,376.44,"109,978.00",380.32,"41,399,660.50",317,-3.97,10.10,-1.04,2.71,-0.02,408.00,261.00
19,SCB,31.02,658.00,658.00,630.50,639.98,640.00,-0.02,0.00,639.87,"27,289.00",647.13,"17,461,420.90",164,-7.15,27.50,-1.10,4.36,0.02,790.00,597.10
